,age_group,gender,education,total_fam_income,marital_status,nicotine,alcohol,marijuana,cocaine,heroin,hallucinogen,inhalant,methamphetamine,pain_reliever,tranquilizer,stimulant,psychotherapeutic,think,plan,attempt
4562,2,1,3,7,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4563,2,1,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4564,3,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,2,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4568,2,0,3,6,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4569,4,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,3,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4573,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4574,3,1,2,2,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4575,4,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,2,1,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,2,0,3,3,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4579,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,2,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4582,3,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4583,5,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4584,2,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4585,2,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4586,2,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4587,2,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4588,5,0,4,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,5,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,4,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4592,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4593,4,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,4,1,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
4596,3,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,2,1,2,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
4600,2,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4603,5,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4604,2,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,3,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,2,0,3,5,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4609,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,2,0,4,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,2,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4615,5,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,2,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4619,2,1,2,3,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4621,3,0,3,4,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4622,3,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4623,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4624,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4627,2,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4628,4,0,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,2,0,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4631,4,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,4,1,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,3,1,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,4,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,2,1,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4640,2,1,2,3,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
4641,2,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4642,2,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4643,2,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4647,3,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4648,3,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,3,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4651,2,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4655,2,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4656,3,0,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
4657,2,0,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4658,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4660,2,1,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,4,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4663,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,5,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4667,3,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4668,2,1,3,6,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4669,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4670,3,1,3,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,2,1,2,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4674,2,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,3,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4677,3,0,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,4,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4682,4,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4683,4,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,4,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,2,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4688,4,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,5,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4690,2,1,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4692,5,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,3,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4694,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4696,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4697,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4699,3,0,3,3,4,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4700,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,2,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4703,4,1,3,6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4704,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4706,3,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4709,5,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,3,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4711,5,0,2,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4712,3,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4713,3,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,2,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,5,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4719,4,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,4,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4727,2,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4728,4,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,2,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4732,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4733,2,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,4,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,2,1,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
4738,4,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,2,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4744,4,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,2,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,3,0,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,4,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,2,1,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4750,4,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4752,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4753,2,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,2,1,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,3,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,4,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,3,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,2,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,4,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,2,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4768,2,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4770,5,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4775,4,0,3,1,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4776,4,0,3,3,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4778,5,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4780,3,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,3,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4782,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4783,2,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4784,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,4,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786,2,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,3,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4788,2,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4789,3,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,2,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,2,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4792,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4794,3,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4796,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4797,3,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4801,4,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4802,5,0,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,2,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,5,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,4,1,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
4809,4,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,2,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4815,2,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4818,5,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4819,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4821,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4824,2,0,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4825,3,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4826,4,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4828,4,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4829,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4830,5,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4831,2,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,5,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4833,3,1,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4835,2,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4836,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4837,2,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4839,3,1,2,7,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
4840,3,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,3,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,4,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,2,0,2,6,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4846,2,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4847,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4848,4,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,2,0,3,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4851,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4852,3,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4853,5,1,2,3,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4854,4,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4856,4,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,3,0,4,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4858,2,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,2,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4860,2,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4861,2,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,4,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4863,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4867,5,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4868,3,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4869,3,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4870,2,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
4872,2,0,3,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4873,3,1,3,5,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4874,3,0,2,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4875,5,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4876,3,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4880,4,0,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,5,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4882,2,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4883,3,0,2,2,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
4884,3,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,2,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,4,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887,2,0,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4888,3,1,2,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4889,2,1,3,3,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4890,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,3,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4892,5,1,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4894,3,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4897,5,0,3,2,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
4901,4,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,3,1,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4903,3,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4905,5,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907,2,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4908,4,0,3,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4909,3,0,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,5,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,4,1,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,2,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,3,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4919,2,0,3,6,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4921,2,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4924,2,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,2,0,3,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,4,1,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4928,2,1,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,3,0,4,4,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4930,5,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,5,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4933,2,1,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934,3,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,5,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,3,1,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4942,2,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4943,4,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4945,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,3,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4947,4,0,3,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,3,0,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4950,3,1,4,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,4,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4956,4,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,3,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4959,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4960,4,1,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4961,5,0,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4962,3,1,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4963,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,2,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4966,2,0,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4967,4,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4968,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4969,2,0,4,6,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4970,2,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4971,5,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,4,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,4,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4975,2,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4976,3,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4977,2,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4978,2,0,4,6,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
4980,4,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4981,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,2,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4984,4,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,4,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4987,2,0,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4988,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4989,4,1,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,2,1,2,7,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
4992,2,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,2,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4994,4,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4995,3,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4996,2,0,2,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4999,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5001,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5002,2,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5003,4,0,4,6,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5004,5,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
5006,2,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5008,3,0,2,7,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5009,5,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,2,1,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5011,2,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5012,2,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
